0,1,cluster
-32.087776,15.1880865,0
-24.788845,7.419994,0
-18.59634,10.487768,0
31.619484,35.19249,1
36.54145,73.83014,1
2.0851355,-68.95783,0
49.08074,-16.061636,0
-37.824203,25.848307,0
1.9951085,33.04535,1
87.08881,14.202698,1
35.42471,31.879921,1
-5.2569027,-43.25841,4
38.447685,-56.93581,0
46.251072,29.72091,1
22.935234,74.22287,1
-8.375165,57.80024,1
18.890007,-32.285446,0
-18.04172,-27.37421,0
-73.34142,34.89907,4
-51.82382,18.772902,0
22.71336,-90.51174,0
0.24680099,-76.11386,0
-33.848488,-44.187523,3
12.248131,-2.1247547,4
-42.301994,29.920979,0
43.32185,70.832726,1
-80.94095,32.76633,0
-33.510796,-50.789837,3
13.491847,-13.059028,0
45.021057,64.705284,1
-70.987755,-17.42177,0
-55.84794,6.2840047,0
-72.08497,21.002872,0
17.398054,-51.6927,0
31.191238,38.416252,1
-49.930477,11.8629875,0
-42.186985,59.50665,1
30.282495,2.3321757,1
21.036846,-11.615131,4
-24.870495,51.569477,1
36.450405,-20.905354,0
-70.13985,25.69897,0
21.717497,-88.87405,0
85.93193,-5.3992567,1
85.82159,13.019955,1
-56.869663,4.041495,0
29.154705,9.640798,4
80.58852,4.1998115,1
-4.7521935,-44.88851,0
-18.596899,52.501694,1
-15.830393,54.80839,1
19.822187,-43.102222,0
-14.832974,-31.139013,0
15.2278,-54.527737,0
1.3225229,15.655567,4
-82.93925,32.170002,0
-15.004893,4.2342186,0
-18.22984,85.51999,1
-21.743887,-22.143158,1
-64.88871,22.607992,0
-14.12186,57.51592,4
6.855982,-6.2609406,0
10.059084,18.535164,1
20.237324,74.360725,1
-22.290733,-30.075197,0
-31.80738,66.098656,4
0.0443209,-26.725792,0
-33.2969,73.46598,1
9.972625,-58.318886,0
-44.32808,24.23716,0
91.26744,11.477625,1
26.432032,18.402048,4
9.96508,17.346642,1
34.93552,20.144705,4
-23.678875,-27.1831,1
-40.147346,-5.7400246,0
35.22434,-29.424135,4
-3.8532407,-9.204748,0
-12.209458,70.51496,4
12.130869,-62.1188,0
40.605125,-38.731567,0
-21.701305,-23.469378,1
-28.173298,-50.24244,0
-41.59621,57.30503,1
-54.720566,-11.337516,0
-36.190823,-31.705744,1
-10.440649,40.804047,1
-15.416462,81.35815,0
-58.79875,1.1494986,0
-25.41486,-19.211918,1
20.800413,-33.967506,4
91.27132,-0.44714838,1
-45.418503,-5.6516848,0
-23.558725,-25.195494,4
-17.28855,58.198822,1
-8.248472,-81.9413,0
6.4759455,-22.102575,0
23.17565,-17.375463,4
-8.113887,-78.31385,0
-12.0432,-86.439224,0
-78.05317,6.2055664,0
29.354618,23.123348,1
-38.875526,-10.939426,0
48.832973,-16.05308,0
18.279043,-55.05213,0
66.64936,15.71538,1
42.40983,-42.499966,0
-76.48034,37.927643,0
27.605383,-79.200485,0
28.226627,35.555412,4
-49.399727,-4.7075872,4
34.452568,30.30489,1
32.738434,2.6438093,1
-25.28208,13.331367,0
-29.109081,13.498894,4
26.808676,30.252386,1
38.976044,5.4673853,1
24.14273,49.1147,1
-55.45897,6.9297833,0
-31.791128,-40.892967,0
79.30173,11.480556,1
79.09151,-5.4941745,1
-25.355892,58.687046,1
-1.80907,-52.6346,0
-33.926018,-31.800306,4
33.85551,71.51938,1
-81.09832,3.6331851,0
-3.2421596,-63.695747,0
85.62515,12.960887,1
81.290695,2.1090963,1
43.09237,-38.918003,4
-40.582535,6.325604,0
-68.86936,24.228699,0
-36.714928,6.9015903,0
23.51652,47.738026,1
-54.780926,-54.346916,3
-42.57042,-45.298336,3
-85.56898,-10.843651,0
34.187683,11.1800585,1
66.14497,15.260418,1
50.650635,-22.519823,0
5.8698645,-84.59233,0
-44.192184,-2.4170363,4
-4.831655,-91.031296,0
17.535793,-23.483782,0
22.009495,-81.11027,0
88.31067,24.668661,1
-13.973177,34.856182,0
28.825375,-92.2501,0
91.25561,-4.6173778,1
7.353756,29.405993,1
11.568904,-1.0115874,4
46.644108,-13.125506,0
-3.1011252,-68.349594,0
-49.932667,57.017235,0
-63.193874,-4.6286664,0
2.317112,-22.431479,4
-9.721953,-82.87231,0
38.524937,65.22785,1
3.6474264,-6.0411406,0
6.6901493,-41.70734,0
75.097984,-3.4085288,1
13.751012,-35.813095,0
-13.593393,-61.51521,0
87.809105,4.319056,1
-37.880955,-38.484604,4
11.761779,-88.83764,4
51.790474,-20.606583,0
-82.194275,-16.944668,0
61.96169,21.1702,1
42.230152,13.186409,1
-66.07121,3.8520696,0
-25.937338,-43.57194,2
85.57354,-4.0078187,1
27.666943,-66.37176,0
-27.291782,-26.223143,1
-86.93239,15.005858,0
-68.036545,-6.9968677,0
-36.3451,69.0039,1
-51.22838,-11.409094,0
35.216747,-76.60778,4
-4.2561893,59.304634,1
25.420864,29.494778,1
-1.4680802,-27.270868,2
44.15458,20.970577,1
-39.613365,-4.2034283,4
42.89802,13.707806,1
-83.34331,33.42171,0
26.895668,80.35686,1
21.743614,41.126286,1
89.273636,25.865473,1
3.8555932,-39.82005,0
-13.38664,85.62032,1
-35.32987,68.73909,1
-13.473353,64.42112,1
-2.975335,-89.19841,0
-31.652063,58.369614,1
-65.90963,3.5359771,0
1.3151652,-45.044544,0
-89.70059,7.109502,0
33.576546,34.399807,1
-43.832077,27.251146,0
18.203396,-57.716812,0
-5.79159,-87.331215,0
40.28541,64.75343,1
-43.709526,-2.2577538,0
-10.068726,58.24595,1
7.08026,-76.216324,0
-7.4843245,-86.58389,0
6.509401,37.253536,1
-13.809452,86.80401,1
26.375141,37.01306,4
-7.8724556,-54.75889,2
-3.2454498,-7.2078314,4
39.955837,65.22159,1
-44.051765,26.691233,0
87.53289,19.33753,1
64.138336,16.995728,1
-20.004635,16.53688,0
19.293291,55.881607,1
-3.753796,-48.509773,4
32.274193,77.575874,1
-65.36243,-5.165974,0
-55.977764,6.2801814,0
46.847202,-61.830948,0
-6.460808,33.71162,1
-79.49977,33.217934,0
-26.72328,-49.041775,0
-21.661507,82.49121,0
-16.873672,12.458223,0
-42.793148,59.781067,4
-47.018627,-52.58702,3
30.28212,79.11831,1
26.710285,-35.62553,0
57.717663,6.0705347,1
-38.944176,-37.485954,1
-64.954575,6.6025167,0
9.025612,-72.734344,4
88.72368,1.5713726,1
20.258957,74.373634,1
19.813086,21.089685,4
21.251686,42.84194,1
28.142708,-67.7769,0
-80.62335,3.8436863,0
-6.5728483,80.80845,1
-17.485134,59.00191,1
47.079006,-19.456778,0
-5.476502,-46.528553,0
-35.957752,-28.33464,1
-55.452305,7.2333474,0
-16.859293,3.3486245,0
20.366068,-76.780556,0
45.182865,23.197065,1
21.649427,57.73377,1
38.648624,65.53605,1
-12.986859,-30.117558,4
-31.639118,-2.0739489,0
81.79079,-4.6316237,1
-87.62706,9.966639,0
87.72115,4.0810356,1
21.916502,73.825714,1
-18.327406,60.013256,1
82.66913,-0.04574336,1
-59.04645,5.0992246,0
81.62051,22.975592,1
67.031204,16.677975,1
70.70141,24.817013,1
-86.46971,9.102184,0
9.766649,-69.014786,0
-9.147466,-63.43532,0
-6.0668716,-19.487211,2
-53.02801,25.943203,0
-66.12839,-19.523317,0
-55.999832,-17.356068,0
37.7425,-20.28925,0
46.65862,-13.773964,0
-24.861456,85.135506,1
23.161543,-64.0178,0
-8.042496,31.65143,1
-69.792076,-29.953424,0
-54.715977,-9.064823,4
-1.3523642,23.656096,1
-86.47185,-3.4344718,0
40.492847,-39.07367,0
74.443634,-8.405144,1
82.22322,15.069607,1
47.29543,-18.155254,0
7.3951883,-41.509174,4
22.630013,42.178146,1
10.0638,-12.587183,0
-2.5641189,82.640495,1
-47.736446,57.86901,0
8.788266,-58.10379,0
-24.36896,25.126875,0
-8.344044,-65.40057,0
-54.000816,35.925797,0
-45.936485,58.835983,0
14.239854,-34.7302,0
-8.534621,31.569921,1
-30.068342,-41.246178,0
82.55565,-3.4160988,1
41.558365,42.345707,4
-31.66569,16.62324,0
-74.53434,-16.323488,0
10.353309,19.816238,2
10.534371,-67.70456,0
46.354088,20.964262,1
91.80494,12.236701,1
30.077444,-78.218605,0
-20.493206,14.103459,0
-6.5590262,85.99686,1
-35.516735,56.17193,1
0.702175,31.446012,1
-52.630096,26.079151,0
23.218151,-72.406364,0
14.617691,-5.9744787,0
-67.557945,-16.742449,0
-6.613288,-82.50058,0
20.19547,-77.46312,0
-14.710579,60.615707,1
11.917645,40.12084,1
-61.595074,35.753952,0
-2.436334,-28.386324,0
42.74865,64.815315,1
-66.84984,21.125816,0
41.843693,-43.647423,0
77.664406,20.882528,1
-75.57849,-10.039,0
-57.293312,4.2992935,0
88.68976,26.035387,1
-66.102875,32.002182,0
87.00005,20.283815,1
-56.22878,-20.230337,0
41.044662,-43.511356,4
-4.9351635,-91.83154,0
45.36994,31.086384,1
-24.889088,50.91975,1
-22.577267,87.915306,1
14.45576,-102.5481,0
44.526836,-38.553936,0
-37.837208,-51.625725,3
18.74881,-30.838966,0
-71.8779,-1.2769264,0
35.168236,-74.33863,0
-79.01131,-19.568108,0
-55.619324,30.112423,4
46.363655,-66.05811,0
-20.263258,56.761276,1
-14.721996,2.0020692,4
5.374924,-9.593706,0
-43.02388,-9.769402,0
42.184425,-55.92136,0
-42.943115,-50.446854,3
-30.904299,-40.81363,0
-17.21133,-1.4825884,0
20.07468,55.700764,1
-79.74732,-15.775479,0
50.180107,65.14103,1
-3.4184291,59.9725,1
35.309788,4.356872,1
-38.161896,67.77593,1
11.848251,-63.055996,0
-3.2735913,64.24601,1
-22.283361,-48.19641,0
-46.91246,-52.53084,3
-17.63201,82.27127,0
39.464733,8.723068,1
-15.802317,-1.2805065,0
-35.01454,67.81048,1
43.057354,9.911654,1
24.500795,26.760426,4
52.242123,-27.772629,0
-5.869052,0.61373836,1
0.95536715,11.873578,1
-45.089348,65.657936,0
8.727136,16.385117,1
-39.487705,30.441591,0
-61.83712,39.848846,0
62.471287,-1.9937701,1
26.220142,31.131342,1
18.632915,-99.12665,0
-28.52939,13.02022,0
-25.381653,-16.379198,1
44.29729,40.402653,1
0.31738213,-17.725115,0
-2.930501,19.259903,0
50.46543,-28.508654,0
36.50324,38.143005,1
89.11132,14.522059,1
2.361965,-84.22412,0
28.809307,23.055935,4
-59.526337,25.559124,0
-71.66593,-23.678638,0
-5.25884,-55.92821,0
24.70415,-58.777737,0
-74.86036,-15.943279,0
30.684341,66.17174,4
-19.92053,6.451307,0
23.695906,27.866884,1
9.102028,-11.917522,0
21.940184,-79.98347,0
-51.981667,28.047855,0
-89.39538,5.267443,0
-59.367954,24.510954,0
-68.24204,35.559845,0
-43.191406,26.245552,0
32.503277,36.433533,1
36.196304,-19.584238,0
27.84619,-79.74539,0
64.39595,25.08356,1
-14.863465,21.958635,0
43.571503,-65.887276,0
8.701738,-92.40773,0
27.421202,61.71102,1
5.0396166,-39.343147,4
1.4599088,65.902016,1
42.659557,7.1439633,1
23.563457,74.55685,1
47.312305,-54.403492,0
28.232134,-70.984314,0
46.70148,-54.685917,0
47.003128,-19.504251,0
6.0626564,-9.096583,4
-65.83895,-4.7697716,0
-17.444944,67.1814,1
21.969276,32.838337,1
27.144342,-67.3425,0
-82.444016,-16.166874,0
32.599697,73.770744,1
-13.724604,87.17122,1
-38.517063,56.99856,1
21.655731,-56.181015,0
8.532595,-99.168526,0
34.015774,-24.579437,0
-81.59178,34.983837,0
75.79087,38.971317,1
18.514605,-103.16615,0
-10.290546,-55.022705,0
2.287628,-5.793077,4
52.902893,64.89175,1
41.429405,53.351357,1
1.6807212,13.263782,1
-10.317252,-76.1674,0
-31.44359,74.297295,4
-67.236595,-16.971712,0
19.118902,25.404837,1
24.80353,-39.300026,0
25.397715,77.55187,1
51.91083,-27.40346,0
-17.03827,-30.789888,0
-73.117714,26.613594,0
-1.4535484,-16.848045,4
-10.095813,-76.219666,0
-82.05041,-9.081359,0
-85.836235,7.1453023,0
-0.21843262,-6.3463416,0
43.674305,7.164046,1
-35.394104,54.488613,1
15.118151,48.934822,1
-31.77965,77.324715,1
66.05048,16.89303,1
-16.688866,89.39046,1
-34.25634,-6.7010584,4
49.97654,-37.944096,0
5.3310523,-45.771507,0
-78.95471,-0.5348212,0
4.7250433,-40.23394,0
-71.13453,-29.149006,0
-4.330157,-41.797775,0
8.659437,36.879227,1
26.941822,-74.40297,0
8.491554,-60.758755,0
6.1923795,27.245861,1
39.42056,-52.142918,0
38.47511,-20.35817,0
-44.614216,10.671438,0
-17.068953,88.82476,1
5.808517,-13.189071,0
6.274172,-11.635093,0
18.890015,-32.285442,0
-71.47733,-7.5986037,0
20.109465,20.689632,1
-85.296074,-1.3520168,0
-47.034164,5.281118,0
37.200317,1.5278318,1
42.62244,57.459084,1
89.23847,23.24261,1
-31.167522,9.981004,0
-51.838665,34.198307,0
47.295322,43.33848,1
-20.750868,89.022354,1
-8.019414,28.053133,1
42.95767,-37.175716,0
9.416565,6.39214,4
-29.023329,-42.28942,0
21.072613,55.821434,1
-40.783157,-3.9580128,0
-33.54942,-1.6861454,0
-7.967729,-51.78311,0
4.1636467,3.2315853,0
-3.6673493,-77.63907,0
14.89686,-99.16607,0
50.211174,-38.06164,0
-71.48994,-20.142859,0
88.86001,16.819126,1
38.162254,54.717693,1
60.786484,5.4825397,1
-58.15437,-18.372826,0
5.351362,60.79605,1
35.025883,-0.09593984,1
23.758427,-64.709114,0
50.6781,55.552933,1
-11.486951,88.02979,1
-37.218777,-2.3225262,0
-16.46104,58.718216,4
-38.9651,62.436924,1
-56.114777,6.2711525,0
19.253086,27.268457,4
81.36715,25.787142,1
25.442234,-92.386284,0
-74.749535,20.89157,0
-24.616665,1.3648901,0
-59.124397,29.093697,0
60.397053,11.032009,1
-71.40924,-23.498358,0
-18.793943,52.097664,1
-34.37658,5.554699,0
34.474255,34.62122,1
2.7960713,65.8749,4
84.74896,11.268644,1
-19.687529,87.10668,1
-19.082943,9.527807,0
59.596367,4.87934,1
-1.3868464,20.61273,1
-15.153044,-72.87317,0
42.77429,-36.547882,0
-17.001461,9.441204,0
-6.546352,40.791897,1
58.505463,20.140411,1
-11.043863,-29.843584,0
-2.8968182,14.920814,2
31.659683,2.7272909,1
68.28916,18.253546,1
-38.41926,70.40864,1
91.18719,-1.0163177,1
50.38262,-23.001673,0
-66.31823,9.659859,4
-22.372364,24.621567,0
-16.44384,85.41303,1
-48.328625,-3.6074445,0
-9.368597,87.15661,1
-11.990198,39.618534,1
15.089476,-29.208338,0
21.186068,57.770218,1
35.952057,11.638993,1
-44.666653,-47.287403,3
-12.729241,73.56705,1
3.308048,-68.52119,0
32.785255,-87.98651,0
7.162125,27.721273,1
42.0968,-60.904087,0
-53.839306,-54.16872,3
40.041584,-38.975697,0
-10.799692,41.37357,1
26.353203,19.324503,1
-4.9378123,38.44427,1
26.312126,-93.19587,0
19.735289,-15.150036,0
-67.88962,11.748975,0
11.373547,-56.803314,0
28.663195,7.525393,1
-44.80283,59.485096,1
-7.742722,56.52936,1
-31.981062,63.422947,1
-3.6538181,8.095568,4
-23.849056,50.156525,1
-31.906075,-1.0213548,0
18.248358,-96.39849,0
-19.537333,-47.280174,0
-27.915083,-47.59376,0
-81.418274,35.600754,0
2.3457694,20.684301,1
48.421124,-46.297047,0
-79.94687,-23.666386,0
46.643658,-64.14629,0
22.874836,-81.84896,0
-67.04538,20.78028,0
-71.21837,-17.783848,0
21.851065,-44.142334,0
2.3196626,32.45924,1
43.64956,-37.96781,0
2.189002,-84.01497,0
-83.187004,-3.7656243,0
-38.746918,30.228718,0
46.384315,49.310764,1
38.59916,-65.30617,0
-2.538219,-10.850896,0
0.08458577,23.965698,1
-22.37579,-0.018145397,0
-80.02316,-0.16533305,0
1.9278193,14.542257,4
13.541765,-36.46167,0
-17.600725,38.46487,4
-53.896603,4.335348,0
-49.191586,10.124446,0
7.4074993,27.570667,1
10.158804,21.114103,1
88.52067,20.020437,1
68.7625,23.824623,1
9.006174,-42.110657,4
-17.300411,89.48223,1
-44.520596,8.32566,4
-79.7399,-20.617884,0
-5.131429,-27.12446,0
41.743134,74.651054,1
-23.419693,1.6934524,0
-75.581116,-9.753156,0
90.64126,0.755212,1
-51.772163,55.82339,0
44.731216,37.82604,1
-82.29499,-6.1533813,0
-32.85204,66.84893,1
-11.707267,72.08591,1
-68.784584,25.648167,0
-69.09666,9.756415,0
46.542015,48.66481,4
17.019047,-28.601912,0
-74.51771,-32.92736,0
-50.747887,57.119137,0
33.062737,9.724788,1
40.67106,-56.722813,0
2.062582,-15.998159,4
23.666769,61.46713,1
-39.403423,62.12835,1
-52.03772,-10.768922,0
10.588518,33.018116,1
21.868076,-17.165913,2
-30.430714,-25.577394,1
-54.535526,-19.25975,0
-27.498472,-49.933083,2
61.764355,10.267743,1
-22.54975,-4.6623626,0
-1.9751581,65.14546,1
41.866505,-46.583187,0
-6.094602,41.422306,1
2.0744154,20.413557,4
-79.22384,-22.220276,0
41.956738,72.86207,1
-18.170918,-29.564249,0
-5.2351155,-26.67155,4
6.2445564,-22.79375,0
26.238224,-92.91785,0
3.8635538,38.476498,1
-13.04424,64.41306,1
83.11261,14.422388,1
0.026226586,74.26336,1
30.787111,-47.016495,4
-20.003422,2.524992,0
46.594852,-14.78776,0
-27.835342,-40.728466,0
51.657654,-24.852146,0
91.17022,-0.50814015,1
7.9813895,5.459655,0
-2.4094105,62.496326,4
-18.051802,57.852848,1
12.563023,40.274933,1
-50.83021,-16.30593,0
41.671986,-45.793358,0
19.366837,12.279718,1
87.56187,-3.7436023,1
1.6663177,25.313719,1
7.696157,36.61852,1
-72.09274,-31.02748,0
-61.78579,40.796978,0
-69.14109,-21.223867,0
43.935467,54.828415,1
-48.2364,-48.923126,3
85.42706,25.054901,1
-4.703944,0.63391405,4
83.78847,12.001933,1
14.183556,38.751038,4
-41.66942,19.590958,0
-31.855085,-9.480972,0
-30.732756,-24.215563,4
-35.30891,-36.432373,4
-0.8838403,-66.69095,0
-47.109932,20.921577,4
-24.258047,25.921238,0
9.758189,2.39417,0
-34.04574,-45.329865,3
-71.6302,-23.050085,0
33.816402,66.6542,1
-24.900354,-25.228235,4
39.33368,-47.446774,4
51.226006,-39.677032,0
4.977315,33.350872,1
-31.736856,63.55437,1
7.821184,-57.785625,0
-9.948183,39.919075,1
-30.185102,-40.74908,0
50.931442,54.92352,1
-3.741817,-53.772633,0
30.396774,11.48186,4
40.70753,57.891468,1
13.146723,-97.90975,0
72.873344,-7.805531,1
2.6223075,36.062878,1
-60.738434,42.297947,0
-5.413298,1.3931159,1
7.7599044,41.626324,1
90.3979,-4.0282507,1
5.622795,-84.48399,0
5.972578,60.925694,1
-42.212975,29.892033,0
47.533543,48.088932,1
-61.494816,-20.472982,0
73.54196,-8.35886,1
-42.34761,29.655859,0
-52.580494,-53.69245,3
23.98928,-61.474262,0
9.346545,-75.1449,0
44.79486,37.935345,1
-38.580276,-9.438234,0
40.61421,-78.65877,0
18.421692,-93.75673,0
43.492004,7.1373825,1
-59.48933,25.54795,0
-35.96625,-39.28506,3
22.804323,-26.486547,0
-20.80673,88.68268,1
-24.765255,51.38843,1
6.2872157,-45.91472,0
27.42566,62.11991,1
36.95072,-22.078127,4
10.495265,-58.936516,4
-73.56972,34.547424,0
-18.19373,-1.353652,0
-29.711943,-41.14541,0
49.196213,69.358505,1
-36.795628,-27.204954,1
-7.2305326,34.35011,1
-50.694366,-6.195314,4
10.9684725,-93.86846,4
-16.435476,66.88641,1
15.740781,-30.049051,0
16.643898,-51.491817,0
-1.086448,-16.436504,0
11.129497,-41.018982,0
-33.218155,71.79688,1
49.510036,-26.153133,0
8.691034,-90.34214,0
14.185886,-55.28447,4
39.159855,8.626402,1
-44.943855,66.24018,0
-53.24477,30.37961,0
-0.8046177,-65.671135,0
18.629267,-56.06025,0
5.14148,34.304955,1
62.80243,25.952742,1
-53.707806,-17.069769,4
-4.514642,-1.0120598,0
82.376396,-3.0661473,1
-1.5206944,6.8951144,1
1.8277749,-82.77794,0
-43.9213,-46.617443,3
-40.087524,-10.138002,0
43.26916,11.325747,1
26.580048,-47.051033,0
60.55837,3.9763377,1
-5.3785043,-40.32815,0
9.077614,6.7225537,0
38.288387,14.738394,1
-25.683289,51.403408,1
90.724945,14.767686,1
-8.380673,-87.86698,0
18.793129,14.406028,1
37.548367,-19.705652,0
-19.23874,60.541878,1
28.293835,-68.182816,0
-31.933208,-0.8511676,0
90.80671,11.423882,1
61.185886,9.841277,1
73.67284,0.6607197,1
-26.74547,-44.2643,0
-10.85232,87.8127,1
-13.87875,-62.890522,0
88.704926,24.925034,1
-23.600046,4.51864,0
39.29707,14.039113,1
-59.022594,23.839611,0
25.511755,74.29666,1
-7.052893,-58.639256,0
9.925329,2.8066816,0
91.03165,-0.16761945,1
8.089297,30.242825,1
-13.512331,57.90884,1
-80.133026,5.743382,0
1.6390036,15.756186,4
-5.3949575,-19.033613,0
27.980988,21.563065,1
80.79162,11.344442,1
6.373805,-78.49243,0
-28.414434,59.905617,1
-5.161445,19.07512,2
-46.18042,62.30146,0
15.06943,-29.519121,0
49.40657,67.348755,1
-4.2605042,42.810123,1
80.86581,-7.856515,1
-5.8537183,0.6493666,1
35.313812,5.5141273,1
3.7181783,-39.40872,0
-77.570625,-30.720266,0
-65.518616,-16.529793,0
-17.158602,16.376356,4
15.601695,55.52075,1
36.96687,74.27659,1
6.847469,4.7709174,0
22.057796,-81.06516,0
-8.064344,-57.57755,4
40.6314,-46.63076,0
41.74776,-42.791485,0
-75.63412,-27.146381,0
60.586452,8.124254,1
-74.17195,-33.622124,0
32.15884,78.52411,1
-67.117645,11.963121,0
11.870528,-58.80699,0
14.409278,-10.452396,0
31.091963,1.4996316,1
10.7285385,-67.460464,0
-0.97170347,-16.987259,4
27.297514,27.3905,1
-54.91303,26.72332,0
37.066975,8.05032,1
-38.157665,-8.912448,0
22.91072,44.191017,1
23.092897,-81.643135,0
-40.964005,55.182617,1
-9.302462,55.73526,1
-35.843338,-37.614857,4
-28.367697,-25.351051,4
45.179916,26.6394,1
-80.74272,3.2010639,0
-54.298553,25.61238,0
-55.459103,27.40567,0
41.101185,-66.39477,0
-14.65716,-1.6182349,0
76.47235,-7.6891346,1
85.76214,18.838251,1
32.540497,76.58842,1
-64.56167,35.134686,0
32.740334,73.02472,1
-38.98337,30.426672,0
-43.61887,-2.4309618,0
58.518345,20.241426,1
-64.349686,-15.357035,0
19.063927,67.14981,1
-8.785252,58.12889,1
34.134045,-24.140455,0
49.68821,58.467472,1
42.76206,45.779587,1
17.522173,-23.086813,0
20.44747,71.762886,1
-42.27535,20.162664,0
18.985584,12.200528,1
-79.63419,4.731259,0
-21.767927,-47.20038,4
-37.43351,-2.6170948,0
-50.480045,18.29355,0
1.054859,-79.91993,4
-66.33634,-4.5436687,0
81.22541,5.5154247,1
42.080482,-76.595764,0
-58.868294,24.549004,0
-1.4731412,-29.186766,0
39.333626,40.35414,1
-4.4781117,-25.535717,0
40.011654,73.67914,1
88.872215,16.284098,1
48.116894,68.05457,1
-78.48168,-6.501807,0
-82.20734,32.486862,0
5.2529826,0.7107396,0
-7.3041215,26.807167,1
16.679567,-28.250317,0
37.659294,19.481754,1
-5.163845,-46.214012,0
-15.340875,80.912865,0
-8.295355,-87.611275,0
36.555275,6.425814,1
20.721937,-77.251236,4
37.306087,-55.391438,0
1.7741572,33.351524,1
42.650333,57.68405,1
-19.626698,59.72167,1
-42.262287,-10.48719,0
-20.95143,89.79602,1
16.693325,-25.21768,0
51.963337,60.138332,1
36.878403,-71.1041,0
41.914906,13.033114,1
-67.51395,-2.896352,0
-6.196205,-30.390034,0
27.046572,77.77922,1
61.91585,25.553131,1
-10.238713,-77.07555,4
-8.045649,-81.163025,0
88.13623,2.5348194,1
-14.805745,20.403757,0
36.30685,-76.70264,0
25.462233,40.853985,1
-22.465893,82.20556,0
-73.09666,28.155863,0
91.97005,12.894001,1
23.364687,61.67294,1
-26.5117,-48.147545,4
29.683006,-42.04956,2
-56.510445,33.62637,0
-42.408333,-11.708913,0
-57.962402,2.0673273,0
13.229435,-33.111614,4
62.064053,17.471537,1
42.49686,72.3539,1
37.88739,-22.042627,0
-16.753946,69.21811,1
-1.0641321,-29.048723,0
-4.9643874,-5.656215,0
20.481258,65.61243,1
-2.3207324,-67.657646,0
-3.1946306,8.372247,4
20.293022,21.013206,1
-42.08436,8.654937,0
-10.930573,-75.42268,0
-69.3342,25.42367,0
-52.258957,-10.69852,0
-70.18908,-27.830446,0
-75.914276,-0.8962158,0
-53.430805,34.709755,0
2.6392498,-48.81482,0
-22.640833,-4.054822,0
-1.1507409,-69.18818,0
-20.672346,86.578865,1
19.830402,24.214527,4
-0.64606833,3.7019439,0
-81.67792,30.998884,0
49.06506,65.467926,4
34.28926,75.50486,1
-0.045724936,74.47067,1
60.66488,6.854936,1
-1.7354448,-13.925324,0
-41.41263,9.476184,0
-70.095436,-29.992432,0
-10.423887,-56.969307,0
30.142815,2.9723296,1
80.18136,26.565302,1
1.5566866,16.060349,1
32.84519,-86.651726,0
-24.968552,23.588394,0
37.752155,-19.279783,0
-26.303017,55.60862,1
-19.677132,82.42974,0
48.443558,-40.893494,4
-76.52818,35.957367,0
0.5017488,67.32565,1
-3.9893868,83.465576,1
12.796926,-55.53482,0
-24.815388,52.69407,1
